date,bases,open_access_bases,bytes,open_access_bytes
"03/27/2013",1117757019765779,482201209401212,793343634437290,397738358632582
"03/28/2013",1118683503051876,483127692687309,793922285372403,398317009567695
"03/29/2013",1119384969050304,483725967495189,794342172609989,398686512131254
"03/30/2013",1119559440870777,483900439315662,794460539919928,398804879441193
"03/31/2013",1119571662251499,483912660696384,794469334004966,398813673526231
"04/01/2013",1120788080083570,485129078528455,795260599778651,399604939299916
"04/02/2013",1122373535856331,485953093150644,796144799856926,400099827974660
"04/03/2013",1124420482710140,486381041355452,797268489637731,400389616808523
"04/04/2013",1126761137249461,487008287794245,798589731064746,400812208329242
"04/05/2013",1129800302467106,487219006393314,800191414302899,400933074862644
"04/06/2013",1130786040132787,487331655593419,800718891358725,401004211580052
"04/07/2013",1131453377432366,487483685137846,801102813502107,401074378875865
"04/08/2013",1133277351303610,488635439428890,802358310844592,401860493233562
"04/09/2013",1177102615937195,532424264180443,830398091629485,429881371997609
"04/10/2013",1179927389505345,535249037748593,832225489033507,431708769401631
"04/11/2013",1181583141869872,536904790113120,833266158013862,432749438381986
"04/12/2013",1184278228403855,539599876647103,834830891139755,434314171507879
"04/13/2013",1186264944962241,541586593205489,836094184693230,435577465061354
"04/14/2013",1187960964828563,543282613071811,837196108881315,436679389249439
"04/15/2013",1193605983499128,548927631742376,840946542785519,440429823153643
"04/16/2013",1207466036339067,562787684582315,850501497140293,449984777508417
"04/17/2013",1217439252239527,572760900482775,857317516550512,456800796918636
"04/18/2013",1222375733191839,577697381435087,860481529923779,459964810291903
"04/19/2013",1225851553796245,581173202039493,862648850023497,462132130391621
"04/20/2013",1227425815314933,582747463558181,863680754844036,463164035212160
"04/21/2013",1228813672923948,584135321167196,864573797099984,464057077468108
"04/22/2013",1230217918177618,585294461760266,865374503201968,464760163233192
"04/23/2013",1232447698776567,587163028569465,866992215677420,466215529607674
"04/24/2013",1237606215083789,592043700155137,870227276825672,469286693285247
"04/25/2013",1241178322566935,595615807638283,872501662061250,471561078520825
"04/26/2013",1250992460459018,605429945530366,879138029321283,478197445780858
"04/27/2013",1263973894689306,618395448150006,888234045474900,487283855994526
"04/28/2013",1280085394825384,634506948286084,899202981662435,498252792182061
"04/29/2013",1287001996510376,641423549971076,903846298350435,502896108870061
"04/30/2013",1288442213902712,642823900045562,904865795783481,503893175156930
"05/01/2013",1289748532958273,644130219101123,905725438963520,504752818336969
"05/02/2013",1291487384229939,645532556058389,906824015944350,505674656075360
"05/03/2013",1293855327671283,647784514676893,908424559797777,507221710035705
"05/04/2013",1294288238645051,647913196561125,908636873135726,507299976162832
"05/05/2013",1295146959453940,648355714676710,909135205423054,507596198845500
"05/06/2013",1296374306144148,648943123382430,909784249350002,507938366220077
"05/07/2013",1297743773576615,650312590814897,910604335902118,508758452772193
"05/08/2013",1299715901180059,652257077926234,911827959039035,509957292662872
"05/09/2013",1473813808014572,653276393232477,1030279718831463,510590815904193
"05/10/2013",1476255302248289,654817477821940,1031694631227070,511631062639428
"05/11/2013",1477074231724852,655339856282253,1032187214130065,511960361816082
"05/12/2013",1477118679074408,655384303631809,1032214965688062,511988113374079
"05/13/2013",1478240542625898,656439740164667,1032961377381154,512705934057457
"05/14/2013",1478957651641304,657156849180073,1033399707966171,513144264642474
"05/15/2013",1482237517308793,660428057589437,1035358978614923,515084391921953
"05/16/2013",1482467317312644,660621840064888,1035511476882778,515218299701141
"05/17/2013",1484860126568030,660981694259700,1036604045860177,515446684809603
"05/18/2013",1484883167750339,661004735442009,1036621434275516,515464073224942
"05/19/2013",1485837792599304,661085571183982,1037138863411745,515514411433778
"05/20/2013",1487553040035370,662030950902332,1038184177285312,516144389024397
"05/21/2013",1487574531567638,662052429660629,1038202365212767,516162549792867
"05/22/2013",1488249326938781,662677069256942,1038686154631945,516612472874850
"05/23/2013",1489043958764445,663443788103526,1039198446267652,517111322923409
"05/24/2013",1489708502550083,663939808654096,1039544323460906,517379176541550
"05/25/2013",1489813700861363,664045006965376,1039615452488196,517450305568840
"05/26/2013",1489839303517984,664070609621997,1039632474477456,517467327558100
"05/27/2013",1491607607836210,665838913940223,1040716624958765,518551478039409
"05/28/2013",1493037816458804,667269122562817,1041653350160378,519488203241022
"05/29/2013",1493736255816376,667967561920389,1042136527434944,519971380515588
"05/30/2013",1495492442674038,669723748778051,1043309687940343,521144541020987
"05/31/2013",1495921308814895,670152614918908,1043536523774274,521371376854918
"06/01/2013",1497470699252341,670509763149494,1044280381320424,521610703306549
"06/03/2013",1498489715887704,671528779784857,1044962471682126,522292793668251
"06/04/2013",1503265727689611,676304791586764,1048575489378074,525905811364199
"06/05/2013",1505159534514704,678198598411857,1049914786692442,527245108678567
"06/06/2013",1506971648833707,679135529721396,1050886907909289,527805697552518
"06/07/2013",1508711690300366,680251230971141,1051886700134950,528520760513784
"06/08/2013",1509318486520932,680858027191707,1052280241165416,528914301544250
"06/09/2013",1509321155544732,680860696215507,1052282063179737,528916123558571
"06/10/2013",1514045031392477,685584572063252,1055374645735109,532008706113943
"06/11/2013",1518113369178928,689652909849703,1058097918474431,534731978853265
"06/12/2013",1520899430850053,691467360468427,1059703821437581,535903594683184
"06/13/2013",1522868571328666,693436500947040,1060995607854951,537195381100554
"06/14/2013",1524130503814913,694698433433287,1062052415352760,538252188598363
"06/15/2013",1524733715110528,695301644728902,1062465875607138,538665648852741
"06/16/2013",1524890293582316,695458223200690,1062574587380095,538774360625698
"06/17/2013",1526862643262187,696717799881843,1063732246510043,539613511085198
"06/18/2013",1527798296369725,697302677759533,1064267472552007,539968013456268
"06/19/2013",1531257819318596,700139837163576,1066096377062195,541483662974537
"06/20/2013",1533208208522872,701080596219702,1067232216101813,542111008976738
"06/21/2013",1534145260308989,701615267473810,1067815757927186,542476839419051
"06/22/2013",1534173876725986,701643883890807,1067836457561040,542497539052905
"06/23/2013",1534668821411575,702138828576396,1068150296342211,542811377834076
"06/24/2013",1535018605488222,702322488409507,1068349060257205,542926595121263
"06/25/2013",1535634306121280,702938189042565,1068729571627039,543307106491097
"06/26/2013",1542635224126849,709939107048134,1073115056373231,547692591237289
"06/27/2013",1542999624572994,710252378981535,1073349416587590,547899166711766
"06/28/2013",1544068599370730,711217121296978,1073958280411757,548463877080350
"06/29/2013",1544755902090827,711904424017075,1074303830368523,548809427037116
"06/30/2013",1545327348808696,712475870734944,1074545934583217,549051531251810
"07/01/2013",1546725990857278,713874512783526,1075294591848839,549800188517432
"07/02/2013",1547446518346810,714458500292858,1075748385284478,550196487371818
"07/03/2013",1550615767105730,717627749051778,1077932682525857,552380784613197
"07/04/2013",1550799281413102,717811263359150,1078064547879203,552512649966543
"07/05/2013",1551684611995449,718696593941497,1078631776486331,553079878573671
"07/06/2013",1551806660162739,718818642108787,1078699244689461,553147346776801
"07/07/2013",1552445336844558,719457318790606,1079106699839677,553554801927017
"07/08/2013",1554223037353632,721235019299680,1080329641034797,554777743122137
"07/09/2013",1554590968633250,721337382289166,1080536047556416,554851995502974
"07/10/2013",1555789427614124,721550096110240,1081163058871776,554977354313691
"07/11/2013",1557758067533059,722521783833385,1082203643329685,555553228252221
"07/12/2013",1559297382563050,724061098863376,1083301522039959,556651106962495
"07/13/2013",1559432913265878,724196629566204,1083382148655461,556731733577997
"07/14/2013",1559494517214469,724258233514795,1083425065626021,556774650548557
"07/15/2013",1559801445684452,724564635602078,1083611647377455,556960914417765
"07/16/2013",1560251052903795,725014235936129,1083914217284130,557263468565208
"07/17/2013",1561190814761564,725953548864610,1084560252169344,557908470569850
"07/18/2013",1562789198814455,727551859517906,1085567994395601,558916041594689
"07/19/2013",1563745293644232,728507954347683,1086161092578772,559509139777860
"07/20/2013",1563785689229066,728548349932517,1086201806158641,559549853357729
"07/21/2013",1564730429018585,729493089722036,1086769506273930,560117553473018
"07/22/2013",1566050499974930,730808552826036,1087521014912265,560858646117635
"07/23/2013",1568530427281765,732523871521073,1088838123428421,561840119865264
"07/24/2013",1569444012597052,733437456836360,1089221491532640,562223487969483
"07/25/2013",1570347739930412,734341184169720,1089883550879812,562885547316655
"07/26/2013",1580552112318509,734561746417050,1094788144693513,563041347317892
"07/27/2013",1580555981444680,734565615543221,1094792419809133,563045622433512
"07/28/2013",1581914815393394,734797520588721,1095506184858047,563206480763154
"07/29/2013",1582538163416745,735420868612072,1095945311581398,563645607486505
"07/30/2013",1583186744435847,735997251182486,1096302280954625,563970148610676
"07/31/2013",1583465419639034,736262247742881,1096484004899553,564144992697826
"08/01/2013",1583785893437153,736582721541000,1096657241211119,564318229009392
"08/02/2013",1584134308553984,736931136657831,1096896311640239,564557299438512
"08/03/2013",1584781528520206,737578356624053,1097303508926502,564964496724775
"08/04/2013",1587480610205123,737588416003588,1099167871193916,564972812615961
"08/05/2013",1588137803298444,738245609096909,1099558626021844,565363567443889
"08/06/2013",1588277991925708,738385797724173,1099647511942254,565452453364299
"08/07/2013",1589596162212988,738628754653518,1100531173327184,565624932808131
"08/08/2013",1590999339525239,739913794628159,1101473558424796,566487743439277
"08/09/2013",1592984704103081,741899159206001,1102680014127834,567694199142315
"08/10/2013",1595160690746642,744075145849562,1103877026665161,568891211679642
"08/11/2013",1595525365599472,744439820702392,1104078811141235,569092996155716
"08/12/2013",1597958078893583,746872533996503,1105751549689999,570765734704480
"08/13/2013",1598992340514048,747778554828968,1106421213828468,571379666405419
"08/14/2013",1601793399181486,750206415802906,1107822440501410,572616854090612
"08/15/2013",1603247833741491,751660850362911,1108722556860790,573516970449992
"08/16/2013",1605049796300797,753462812922217,1109684727100973,574479140690175
"08/17/2013",1607002874668943,755415891290363,1110795024830024,575589438419226
"08/18/2013",1608566962422040,756979979043460,1111664091058545,576458504647747
"08/19/2013",1609470083865416,757883100486836,1112212666041911,577007079631113
"08/20/2013",1610969481338324,759366720600944,1113174826135812,577960279394086
"08/21/2013",1616440919566374,764838158828994,1116454193589474,581239646847748
